base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
GaN,La,0.056,v1,Ga,7,N-Ga-N,3-4,109.4668
GaN,La,0.056,v1,Ga,8,N-Ga-N,1-2,102.6219
GaN,La,0.056,v1,Ga,8,N-Ga-N,1-3,102.5289
GaN,La,0.056,v1,Ga,8,N-Ga-N,1-4,114.2663
GaN,La,0.056,v1,Ga,8,N-Ga-N,2-3,116.123
GaN,La,0.056,v1,Ga,8,N-Ga-N,2-4,109.9736
GaN,La,0.056,v1,Ga,8,N-Ga-N,3-4,111.0059
GaN,La,0.056,v1,Ga,9,N-Ga-N,1-2,102.6388
GaN,La,0.056,v1,Ga,9,N-Ga-N,1-3,111.3324
GaN,La,0.056,v1,Ga,9,N-Ga-N,1-4,112.5986
GaN,La,0.056,v1,Ga,9,N-Ga-N,2-3,110.9897
GaN,La,0.056,v1,Ga,9,N-Ga-N,2-4,111.3185
GaN,La,0.056,v1,Ga,9,N-Ga-N,3-4,107.9624
GaN,La,0.056,v1,Ga,10,N-Ga-N,1-2,110.2675
GaN,La,0.056,v1,Ga,10,N-Ga-N,1-3,108.8535
GaN,La,0.056,v1,Ga,10,N-Ga-N,1-4,109.6333
GaN,La,0.056,v1,Ga,10,N-Ga-N,2-3,108.8529
GaN,La,0.056,v1,Ga,10,N-Ga-N,2-4,109.6331
GaN,La,0.056,v1,Ga,10,N-Ga-N,3-4,109.581
GaN,La,0.056,v1,Ga,11,N-Ga-N,1-2,108.8174
GaN,La,0.056,v1,Ga,11,N-Ga-N,1-3,108.7801
GaN,La,0.056,v1,Ga,11,N-Ga-N,1-4,108.7797
GaN,La,0.056,v1,Ga,11,N-Ga-N,2-3,110.3106
GaN,La,0.056,v1,Ga,11,N-Ga-N,2-4,110.3103
GaN,La,0.056,v1,Ga,11,N-Ga-N,3-4,109.8028
GaN,La,0.056,v1,Ga,12,N-Ga-N,1-2,101.2007
GaN,La,0.056,v1,Ga,12,N-Ga-N,1-3,110.9118
GaN,La,0.056,v1,Ga,12,N-Ga-N,1-4,112.532
GaN,La,0.056,v1,Ga,12,N-Ga-N,2-3,111.9104
GaN,La,0.056,v1,Ga,12,N-Ga-N,2-4,112.9971
GaN,La,0.056,v1,Ga,12,N-Ga-N,3-4,107.3229
GaN,La,0.056,v1,Ga,13,N-Ga-N,1-2,102.4758
GaN,La,0.056,v1,Ga,13,N-Ga-N,1-3,104.3519
GaN,La,0.056,v1,Ga,13,N-Ga-N,1-4,111.7601
GaN,La,0.056,v1,Ga,13,N-Ga-N,2-3,115.3616
GaN,La,0.056,v1,Ga,13,N-Ga-N,2-4,110.4545
GaN,La,0.056,v1,Ga,13,N-Ga-N,3-4,111.8923
GaN,La,0.056,v1,Ga,14,N-Ga-N,1-2,106.28
GaN,La,0.056,v1,Ga,14,N-Ga-N,1-3,109.0628
GaN,La,0.056,v1,Ga,14,N-Ga-N,1-4,109.0465
GaN,La,0.056,v1,Ga,14,N-Ga-N,2-3,109.6753
GaN,La,0.056,v1,Ga,14,N-Ga-N,2-4,111.5967
GaN,La,0.056,v1,Ga,14,N-Ga-N,3-4,111.0365
GaN,La,0.056,v1,Ga,15,N-Ga-N,1-2,102.1037
GaN,La,0.056,v1,Ga,15,N-Ga-N,1-3,111.9798
GaN,La,0.056,v1,Ga,15,N-Ga-N,1-4,112.2582
GaN,La,0.056,v1,Ga,15,N-Ga-N,2-3,110.5587
GaN,La,0.056,v1,Ga,15,N-Ga-N,2-4,112.2315
GaN,La,0.056,v1,Ga,15,N-Ga-N,3-4,107.7232
GaN,La,0.056,v1,Ga,16,N-Ga-N,1-2,102.4918
GaN,La,0.056,v1,Ga,16,N-Ga-N,1-3,111.769
GaN,La,0.056,v1,Ga,16,N-Ga-N,1-4,109.7108
GaN,La,0.056,v1,Ga,16,N-Ga-N,2-3,111.4445
GaN,La,0.056,v1,Ga,16,N-Ga-N,2-4,112.369
GaN,La,0.056,v1,Ga,16,N-Ga-N,3-4,108.9634
GaN,La,0.056,v1,Ga,17,N-Ga-N,1-2,104.8648
GaN,La,0.056,v1,Ga,17,N-Ga-N,1-3,104.8647
GaN,La,0.056,v1,Ga,17,N-Ga-N,1-4,111.6862
GaN,La,0.056,v1,Ga,17,N-Ga-N,2-3,113.9032
GaN,La,0.056,v1,Ga,17,N-Ga-N,2-4,110.633
GaN,La,0.056,v1,Ga,17,N-Ga-N,3-4,110.6332
GaN,La,0.056,v1,Ga,18,N-Ga-N,1-2,112.5876
GaN,La,0.056,v1,Ga,18,N-Ga-N,1-3,112.5872
GaN,La,0.056,v1,Ga,18,N-Ga-N,1-4,106.4869
GaN,La,0.056,v1,Ga,18,N-Ga-N,2-3,112.7662
GaN,La,0.056,v1,Ga,18,N-Ga-N,2-4,105.8629
GaN,La,0.056,v1,Ga,18,N-Ga-N,3-4,105.8626
GaN,La,0.056,v1,Ga,19,N-Ga-N,1-2,102.6225
GaN,La,0.056,v1,Ga,19,N-Ga-N,1-3,102.529
GaN,La,0.056,v1,Ga,19,N-Ga-N,1-4,114.2665
GaN,La,0.056,v1,Ga,19,N-Ga-N,2-3,116.1231
GaN,La,0.056,v1,Ga,19,N-Ga-N,2-4,109.9735
GaN,La,0.056,v1,Ga,19,N-Ga-N,3-4,111.0053
GaN,La,0.056,v1,Ga,20,N-Ga-N,1-2,102.6393
GaN,La,0.056,v1,Ga,20,N-Ga-N,1-3,111.3318
GaN,La,0.056,v1,Ga,20,N-Ga-N,1-4,112.5986
