base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
GaN,La,0.167,v2,La,33,N,La-N,2,2.290428
GaN,La,0.167,v2,La,33,N,La-N,3,2.340149
GaN,La,0.167,v2,La,33,N,La-N,4,2.35146
GaN,La,0.167,v2,La,34,N,La-N,1,2.244861
GaN,La,0.167,v2,La,34,N,La-N,2,2.271657
GaN,La,0.167,v2,La,34,N,La-N,3,2.373064
GaN,La,0.167,v2,La,34,N,La-N,4,2.563919
GaN,La,0.167,v2,La,34,N,La-N,5,2.795033
GaN,La,0.167,v2,La,35,N,La-N,1,2.255595
GaN,La,0.167,v2,La,35,N,La-N,2,2.2907
GaN,La,0.167,v2,La,35,N,La-N,3,2.35038
GaN,La,0.167,v2,La,35,N,La-N,4,2.351144
GaN,La,0.167,v2,La,36,N,La-N,1,2.267812
GaN,La,0.167,v2,La,36,N,La-N,2,2.280576
GaN,La,0.167,v2,La,36,N,La-N,3,2.324478
GaN,La,0.167,v2,La,36,N,La-N,4,2.359095
GaN,La,0.167,v3,Ga,1,N,Ga-N,1,1.938031
GaN,La,0.167,v3,Ga,1,N,Ga-N,2,1.982546
GaN,La,0.167,v3,Ga,1,N,Ga-N,3,1.991061
GaN,La,0.167,v3,Ga,1,N,Ga-N,4,2.026094
GaN,La,0.167,v3,Ga,2,N,Ga-N,1,1.983945
GaN,La,0.167,v3,Ga,2,N,Ga-N,2,1.986157
GaN,La,0.167,v3,Ga,2,N,Ga-N,3,2.050606
GaN,La,0.167,v3,Ga,2,N,Ga-N,4,2.05534
GaN,La,0.167,v3,Ga,3,N,Ga-N,1,1.898717
GaN,La,0.167,v3,Ga,3,N,Ga-N,2,1.953837
GaN,La,0.167,v3,Ga,3,N,Ga-N,3,1.984669
GaN,La,0.167,v3,Ga,3,N,Ga-N,4,2.004845
GaN,La,0.167,v3,Ga,4,N,Ga-N,1,1.9075
GaN,La,0.167,v3,Ga,4,N,Ga-N,2,1.94086
GaN,La,0.167,v3,Ga,4,N,Ga-N,3,1.988704
GaN,La,0.167,v3,Ga,4,N,Ga-N,4,2.041902
GaN,La,0.167,v3,Ga,5,N,Ga-N,1,1.930261
GaN,La,0.167,v3,Ga,5,N,Ga-N,2,1.932293
GaN,La,0.167,v3,Ga,5,N,Ga-N,3,1.950456
GaN,La,0.167,v3,Ga,5,N,Ga-N,4,2.012178
GaN,La,0.167,v3,Ga,6,N,Ga-N,1,1.907717
GaN,La,0.167,v3,Ga,6,N,Ga-N,2,1.942982
GaN,La,0.167,v3,Ga,6,N,Ga-N,3,1.954372
GaN,La,0.167,v3,Ga,6,N,Ga-N,4,2.06508
GaN,La,0.167,v3,Ga,7,N,Ga-N,1,1.900406
GaN,La,0.167,v3,Ga,7,N,Ga-N,2,1.944594
GaN,La,0.167,v3,Ga,7,N,Ga-N,3,1.981146
GaN,La,0.167,v3,Ga,7,N,Ga-N,4,2.085003
GaN,La,0.167,v3,Ga,8,N,Ga-N,1,1.981596
GaN,La,0.167,v3,Ga,8,N,Ga-N,2,1.986192
GaN,La,0.167,v3,Ga,8,N,Ga-N,3,1.986491
GaN,La,0.167,v3,Ga,8,N,Ga-N,4,2.068949
GaN,La,0.167,v3,Ga,9,N,Ga-N,1,1.932115
GaN,La,0.167,v3,Ga,9,N,Ga-N,2,1.949724
GaN,La,0.167,v3,Ga,9,N,Ga-N,3,1.979828
GaN,La,0.167,v3,Ga,9,N,Ga-N,4,2.025178
GaN,La,0.167,v3,Ga,10,N,Ga-N,1,1.932611
GaN,La,0.167,v3,Ga,10,N,Ga-N,2,1.942033
GaN,La,0.167,v3,Ga,10,N,Ga-N,3,1.980989
GaN,La,0.167,v3,Ga,10,N,Ga-N,4,2.033179
GaN,La,0.167,v3,Ga,11,N,Ga-N,1,1.920451
GaN,La,0.167,v3,Ga,11,N,Ga-N,2,1.937102
GaN,La,0.167,v3,Ga,11,N,Ga-N,3,1.954392
GaN,La,0.167,v3,Ga,11,N,Ga-N,4,2.028382
GaN,La,0.167,v3,Ga,12,N,Ga-N,1,1.938422
GaN,La,0.167,v3,Ga,12,N,Ga-N,2,1.938847
GaN,La,0.167,v3,Ga,12,N,Ga-N,3,1.962166
GaN,La,0.167,v3,Ga,12,N,Ga-N,4,2.014289
GaN,La,0.167,v3,Ga,13,N,Ga-N,1,1.941269
GaN,La,0.167,v3,Ga,13,N,Ga-N,2,1.953447
GaN,La,0.167,v3,Ga,13,N,Ga-N,3,2.057957
