base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
InN,Sc,0.056,v1,In,33,N,In-N,4,2.16272
InN,Sc,0.056,v1,In,34,N,In-N,1,2.155939
InN,Sc,0.056,v1,In,34,N,In-N,2,2.156556
InN,Sc,0.056,v1,In,34,N,In-N,3,2.158166
InN,Sc,0.056,v1,In,34,N,In-N,4,2.16133
InN,Sc,0.056,v1,Sc,35,N,Sc-N,1,2.09807
InN,Sc,0.056,v1,Sc,35,N,Sc-N,2,2.098079
InN,Sc,0.056,v1,Sc,35,N,Sc-N,3,2.09841
InN,Sc,0.056,v1,Sc,35,N,Sc-N,4,2.101734
InN,Sc,0.056,v1,Sc,36,N,Sc-N,1,2.09704
InN,Sc,0.056,v1,Sc,36,N,Sc-N,2,2.098943
InN,Sc,0.056,v1,Sc,36,N,Sc-N,3,2.098944
InN,Sc,0.056,v1,Sc,36,N,Sc-N,4,2.104943
InN,Sc,0.056,v2,In,1,N,In-N,1,2.154107
InN,Sc,0.056,v2,In,1,N,In-N,2,2.154805
InN,Sc,0.056,v2,In,1,N,In-N,3,2.155234
InN,Sc,0.056,v2,In,1,N,In-N,4,2.161297
InN,Sc,0.056,v2,In,2,N,In-N,1,2.153924
InN,Sc,0.056,v2,In,2,N,In-N,2,2.155112
InN,Sc,0.056,v2,In,2,N,In-N,3,2.155114
InN,Sc,0.056,v2,In,2,N,In-N,4,2.160763
InN,Sc,0.056,v2,In,3,N,In-N,1,2.154133
InN,Sc,0.056,v2,In,3,N,In-N,2,2.156832
InN,Sc,0.056,v2,In,3,N,In-N,3,2.160583
InN,Sc,0.056,v2,In,3,N,In-N,4,2.160652
InN,Sc,0.056,v2,In,4,N,In-N,1,2.155414
InN,Sc,0.056,v2,In,4,N,In-N,2,2.160866
InN,Sc,0.056,v2,In,4,N,In-N,3,2.161336
InN,Sc,0.056,v2,In,4,N,In-N,4,2.165816
InN,Sc,0.056,v2,In,5,N,In-N,1,2.154948
InN,Sc,0.056,v2,In,5,N,In-N,2,2.155058
InN,Sc,0.056,v2,In,5,N,In-N,3,2.155058
InN,Sc,0.056,v2,In,5,N,In-N,4,2.162174
InN,Sc,0.056,v2,In,6,N,In-N,1,2.153707
InN,Sc,0.056,v2,In,6,N,In-N,2,2.1544
InN,Sc,0.056,v2,In,6,N,In-N,3,2.157864
InN,Sc,0.056,v2,In,6,N,In-N,4,2.17415
InN,Sc,0.056,v2,In,7,N,In-N,1,2.154134
InN,Sc,0.056,v2,In,7,N,In-N,2,2.156833
InN,Sc,0.056,v2,In,7,N,In-N,3,2.160585
InN,Sc,0.056,v2,In,7,N,In-N,4,2.160653
InN,Sc,0.056,v2,In,8,N,In-N,1,2.156255
InN,Sc,0.056,v2,In,8,N,In-N,2,2.156256
InN,Sc,0.056,v2,In,8,N,In-N,3,2.156461
InN,Sc,0.056,v2,In,8,N,In-N,4,2.157688
InN,Sc,0.056,v2,In,9,N,In-N,1,2.154107
InN,Sc,0.056,v2,In,9,N,In-N,2,2.154803
InN,Sc,0.056,v2,In,9,N,In-N,3,2.155234
InN,Sc,0.056,v2,In,9,N,In-N,4,2.161299
InN,Sc,0.056,v2,In,10,N,In-N,1,2.153708
InN,Sc,0.056,v2,In,10,N,In-N,2,2.154401
InN,Sc,0.056,v2,In,10,N,In-N,3,2.157864
InN,Sc,0.056,v2,In,10,N,In-N,4,2.174147
InN,Sc,0.056,v2,In,11,N,In-N,1,2.155412
InN,Sc,0.056,v2,In,11,N,In-N,2,2.160866
InN,Sc,0.056,v2,In,11,N,In-N,3,2.161335
InN,Sc,0.056,v2,In,11,N,In-N,4,2.165817
InN,Sc,0.056,v2,In,12,N,In-N,1,2.154335
InN,Sc,0.056,v2,In,12,N,In-N,2,2.154337
InN,Sc,0.056,v2,In,12,N,In-N,3,2.154512
InN,Sc,0.056,v2,In,12,N,In-N,4,2.159369
InN,Sc,0.056,v2,In,13,N,In-N,1,2.154197
InN,Sc,0.056,v2,In,13,N,In-N,2,2.154958
InN,Sc,0.056,v2,In,13,N,In-N,3,2.155953
InN,Sc,0.056,v2,In,13,N,In-N,4,2.162757
InN,Sc,0.056,v2,In,14,N,In-N,1,2.153558
InN,Sc,0.056,v2,In,14,N,In-N,2,2.159128
InN,Sc,0.056,v2,In,14,N,In-N,3,2.159724
InN,Sc,0.056,v2,In,14,N,In-N,4,2.171776
InN,Sc,0.056,v2,In,15,N,In-N,1,2.15565
