base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
InN,Sc,0.056,v1,In,8,N-In-N,1-2,110.1987
InN,Sc,0.056,v1,In,8,N-In-N,1-3,110.0561
InN,Sc,0.056,v1,In,8,N-In-N,1-4,109.071
InN,Sc,0.056,v1,In,8,N-In-N,2-3,111.9576
InN,Sc,0.056,v1,In,8,N-In-N,2-4,106.9634
InN,Sc,0.056,v1,In,8,N-In-N,3-4,108.4931
InN,Sc,0.056,v1,In,9,N-In-N,1-2,110.4979
InN,Sc,0.056,v1,In,9,N-In-N,1-3,107.9645
InN,Sc,0.056,v1,In,9,N-In-N,1-4,112.2498
InN,Sc,0.056,v1,In,9,N-In-N,2-3,108.1203
InN,Sc,0.056,v1,In,9,N-In-N,2-4,110.3717
InN,Sc,0.056,v1,In,9,N-In-N,3-4,107.4729
InN,Sc,0.056,v1,In,10,N-In-N,1-2,110.8094
InN,Sc,0.056,v1,In,10,N-In-N,1-3,110.8119
InN,Sc,0.056,v1,In,10,N-In-N,1-4,108.0752
InN,Sc,0.056,v1,In,10,N-In-N,2-3,110.8119
InN,Sc,0.056,v1,In,10,N-In-N,2-4,108.0749
InN,Sc,0.056,v1,In,10,N-In-N,3-4,108.1369
InN,Sc,0.056,v1,In,11,N-In-N,1-2,110.8918
InN,Sc,0.056,v1,In,11,N-In-N,1-3,110.8912
InN,Sc,0.056,v1,In,11,N-In-N,1-4,108.1331
InN,Sc,0.056,v1,In,11,N-In-N,2-3,110.734
InN,Sc,0.056,v1,In,11,N-In-N,2-4,108.0327
InN,Sc,0.056,v1,In,11,N-In-N,3-4,108.0324
InN,Sc,0.056,v1,In,12,N-In-N,1-2,110.5949
InN,Sc,0.056,v1,In,12,N-In-N,1-3,107.9294
InN,Sc,0.056,v1,In,12,N-In-N,1-4,112.1835
InN,Sc,0.056,v1,In,12,N-In-N,2-3,108.1254
InN,Sc,0.056,v1,In,12,N-In-N,2-4,110.4406
InN,Sc,0.056,v1,In,12,N-In-N,3-4,107.3975
InN,Sc,0.056,v1,In,13,N-In-N,1-2,110.4945
InN,Sc,0.056,v1,In,13,N-In-N,1-3,107.6735
InN,Sc,0.056,v1,In,13,N-In-N,1-4,110.2725
InN,Sc,0.056,v1,In,13,N-In-N,2-3,107.903
InN,Sc,0.056,v1,In,13,N-In-N,2-4,110.4124
InN,Sc,0.056,v1,In,13,N-In-N,3-4,110.0146
InN,Sc,0.056,v1,In,14,N-In-N,1-2,110.7679
InN,Sc,0.056,v1,In,14,N-In-N,1-3,110.735
InN,Sc,0.056,v1,In,14,N-In-N,1-4,108.1829
InN,Sc,0.056,v1,In,14,N-In-N,2-3,110.7586
InN,Sc,0.056,v1,In,14,N-In-N,2-4,107.9895
InN,Sc,0.056,v1,In,14,N-In-N,3-4,108.2954
InN,Sc,0.056,v1,In,15,N-In-N,1-2,110.7231
InN,Sc,0.056,v1,In,15,N-In-N,1-3,112.1883
InN,Sc,0.056,v1,In,15,N-In-N,1-4,107.9321
InN,Sc,0.056,v1,In,15,N-In-N,2-3,110.2753
InN,Sc,0.056,v1,In,15,N-In-N,2-4,108.0304
InN,Sc,0.056,v1,In,15,N-In-N,3-4,107.5218
InN,Sc,0.056,v1,In,16,N-In-N,1-2,110.5131
InN,Sc,0.056,v1,In,16,N-In-N,1-3,108.0123
InN,Sc,0.056,v1,In,16,N-In-N,1-4,112.2
InN,Sc,0.056,v1,In,16,N-In-N,2-3,108.0993
InN,Sc,0.056,v1,In,16,N-In-N,2-4,110.3208
InN,Sc,0.056,v1,In,16,N-In-N,3-4,107.5361
InN,Sc,0.056,v1,In,17,N-In-N,1-2,110.6286
InN,Sc,0.056,v1,In,17,N-In-N,1-3,107.6662
InN,Sc,0.056,v1,In,17,N-In-N,1-4,110.3656
InN,Sc,0.056,v1,In,17,N-In-N,2-3,107.666
InN,Sc,0.056,v1,In,17,N-In-N,2-4,110.365
InN,Sc,0.056,v1,In,17,N-In-N,3-4,110.0734
InN,Sc,0.056,v1,In,18,N-In-N,1-2,110.2721
InN,Sc,0.056,v1,In,18,N-In-N,1-3,110.2723
InN,Sc,0.056,v1,In,18,N-In-N,1-4,108.6368
InN,Sc,0.056,v1,In,18,N-In-N,2-3,110.5611
InN,Sc,0.056,v1,In,18,N-In-N,2-4,108.5191
InN,Sc,0.056,v1,In,18,N-In-N,3-4,108.519
InN,Sc,0.056,v1,In,19,N-In-N,1-2,110.1989
InN,Sc,0.056,v1,In,19,N-In-N,1-3,110.0555
InN,Sc,0.056,v1,In,19,N-In-N,1-4,109.071
InN,Sc,0.056,v1,In,19,N-In-N,2-3,111.9576
InN,Sc,0.056,v1,In,19,N-In-N,2-4,106.9632
InN,Sc,0.056,v1,In,19,N-In-N,3-4,108.4938
InN,Sc,0.056,v1,In,20,N-In-N,1-2,110.4975
InN,Sc,0.056,v1,In,20,N-In-N,1-3,107.9645
InN,Sc,0.056,v1,In,20,N-In-N,1-4,112.2508
InN,Sc,0.056,v1,In,20,N-In-N,2-3,108.1205
InN,Sc,0.056,v1,In,20,N-In-N,2-4,110.3706
InN,Sc,0.056,v1,In,20,N-In-N,3-4,107.4732
InN,Sc,0.056,v1,In,21,N-In-N,1-2,110.6878
InN,Sc,0.056,v1,In,21,N-In-N,1-3,110.6046
InN,Sc,0.056,v1,In,21,N-In-N,1-4,108.1659
InN,Sc,0.056,v1,In,21,N-In-N,2-3,110.7792
InN,Sc,0.056,v1,In,21,N-In-N,2-4,108.0869
InN,Sc,0.056,v1,In,21,N-In-N,3-4,108.4147
InN,Sc,0.056,v1,In,22,N-In-N,1-2,110.5709
InN,Sc,0.056,v1,In,22,N-In-N,1-3,110.7568
InN,Sc,0.056,v1,In,22,N-In-N,1-4,108.4284
InN,Sc,0.056,v1,In,22,N-In-N,2-3,110.901
InN,Sc,0.056,v1,In,22,N-In-N,2-4,108.0794
InN,Sc,0.056,v1,In,22,N-In-N,3-4,107.995
InN,Sc,0.056,v1,In,23,N-In-N,1-2,110.4737
InN,Sc,0.056,v1,In,23,N-In-N,1-3,110.5155
InN,Sc,0.056,v1,In,23,N-In-N,1-4,109.0895
InN,Sc,0.056,v1,In,23,N-In-N,2-3,110.5152
InN,Sc,0.056,v1,In,23,N-In-N,2-4,109.0893
InN,Sc,0.056,v1,In,23,N-In-N,3-4,107.0745
InN,Sc,0.056,v1,In,24,N-In-N,1-2,107.6265
InN,Sc,0.056,v1,In,24,N-In-N,1-3,110.1897
InN,Sc,0.056,v1,In,24,N-In-N,1-4,110.1554
InN,Sc,0.056,v1,In,24,N-In-N,2-3,107.025
InN,Sc,0.056,v1,In,24,N-In-N,2-4,109.8529
InN,Sc,0.056,v1,In,24,N-In-N,3-4,111.855
InN,Sc,0.056,v1,In,25,N-In-N,1-2,110.3588
InN,Sc,0.056,v1,In,25,N-In-N,1-3,110.3207
InN,Sc,0.056,v1,In,25,N-In-N,1-4,108.5832
InN,Sc,0.056,v1,In,25,N-In-N,2-3,110.3202
InN,Sc,0.056,v1,In,25,N-In-N,2-4,108.5832
InN,Sc,0.056,v1,In,25,N-In-N,3-4,108.618
InN,Sc,0.056,v1,In,26,N-In-N,1-2,110.4353
InN,Sc,0.056,v1,In,26,N-In-N,1-3,110.4787
InN,Sc,0.056,v1,In,26,N-In-N,1-4,109.1339
InN,Sc,0.056,v1,In,26,N-In-N,2-3,110.4784
InN,Sc,0.056,v1,In,26,N-In-N,2-4,109.1337
InN,Sc,0.056,v1,In,26,N-In-N,3-4,107.1021
InN,Sc,0.056,v1,In,27,N-In-N,1-2,110.7229
InN,Sc,0.056,v1,In,27,N-In-N,1-3,112.1885
InN,Sc,0.056,v1,In,27,N-In-N,1-4,107.932
InN,Sc,0.056,v1,In,27,N-In-N,2-3,110.2759
InN,Sc,0.056,v1,In,27,N-In-N,2-4,108.0298
InN,Sc,0.056,v1,In,27,N-In-N,3-4,107.5219
InN,Sc,0.056,v1,In,28,N-In-N,1-2,110.5135
InN,Sc,0.056,v1,In,28,N-In-N,1-3,108.0125
InN,Sc,0.056,v1,In,28,N-In-N,1-4,112.2001
InN,Sc,0.056,v1,In,28,N-In-N,2-3,108.0993
InN,Sc,0.056,v1,In,28,N-In-N,2-4,110.32
InN,Sc,0.056,v1,In,28,N-In-N,3-4,107.5363
InN,Sc,0.056,v1,In,29,N-In-N,1-2,110.6769
InN,Sc,0.056,v1,In,29,N-In-N,1-3,110.6498
InN,Sc,0.056,v1,In,29,N-In-N,1-4,108.1864
InN,Sc,0.056,v1,In,29,N-In-N,2-3,110.8358
InN,Sc,0.056,v1,In,29,N-In-N,2-4,108.0428
InN,Sc,0.056,v1,In,29,N-In-N,3-4,108.3427
InN,Sc,0.056,v1,In,30,N-In-N,1-2,110.3088
InN,Sc,0.056,v1,In,30,N-In-N,1-3,110.3865
InN,Sc,0.056,v1,In,30,N-In-N,1-4,109.1228
InN,Sc,0.056,v1,In,30,N-In-N,2-3,110.5275
InN,Sc,0.056,v1,In,30,N-In-N,2-4,109.3798
InN,Sc,0.056,v1,In,30,N-In-N,3-4,107.0433
InN,Sc,0.056,v1,In,31,N-In-N,1-2,110.6742
InN,Sc,0.056,v1,In,31,N-In-N,1-3,107.6467
InN,Sc,0.056,v1,In,31,N-In-N,1-4,110.419
InN,Sc,0.056,v1,In,31,N-In-N,2-3,107.6465
InN,Sc,0.056,v1,In,31,N-In-N,2-4,110.4193
InN,Sc,0.056,v1,In,31,N-In-N,3-4,109.9535
InN,Sc,0.056,v1,In,32,N-In-N,1-2,110.6875
InN,Sc,0.056,v1,In,32,N-In-N,1-3,110.6048
InN,Sc,0.056,v1,In,32,N-In-N,1-4,108.1661
InN,Sc,0.056,v1,In,32,N-In-N,2-3,110.7792
InN,Sc,0.056,v1,In,32,N-In-N,2-4,108.0867
InN,Sc,0.056,v1,In,32,N-In-N,3-4,108.4146
InN,Sc,0.056,v1,In,33,N-In-N,1-2,110.5704
InN,Sc,0.056,v1,In,33,N-In-N,1-3,110.7568
InN,Sc,0.056,v1,In,33,N-In-N,1-4,108.4282
InN,Sc,0.056,v1,In,33,N-In-N,2-3,110.9013
InN,Sc,0.056,v1,In,33,N-In-N,2-4,108.0796
InN,Sc,0.056,v1,In,33,N-In-N,3-4,107.9952
InN,Sc,0.056,v1,In,34,N-In-N,1-2,110.595
InN,Sc,0.056,v1,In,34,N-In-N,1-3,107.9288
InN,Sc,0.056,v1,In,34,N-In-N,1-4,112.1843
InN,Sc,0.056,v1,In,34,N-In-N,2-3,108.1251
InN,Sc,0.056,v1,In,34,N-In-N,2-4,110.4411
