base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
InN,Y,0.056,v2,In,12,N,In-N,1,2.161964
InN,Y,0.056,v2,In,12,N,In-N,2,2.162257
InN,Y,0.056,v2,In,12,N,In-N,3,2.163191
InN,Y,0.056,v2,In,12,N,In-N,4,2.163192
InN,Y,0.056,v2,In,13,N,In-N,1,2.158105
InN,Y,0.056,v2,In,13,N,In-N,2,2.159308
InN,Y,0.056,v2,In,13,N,In-N,3,2.159544
InN,Y,0.056,v2,In,13,N,In-N,4,2.161564
InN,Y,0.056,v2,In,14,N,In-N,1,2.13822
InN,Y,0.056,v2,In,14,N,In-N,2,2.138959
InN,Y,0.056,v2,In,14,N,In-N,3,2.165569
InN,Y,0.056,v2,In,14,N,In-N,4,2.1831
InN,Y,0.056,v2,In,15,N,In-N,1,2.157959
InN,Y,0.056,v2,In,15,N,In-N,2,2.158458
InN,Y,0.056,v2,In,15,N,In-N,3,2.16511
InN,Y,0.056,v2,In,15,N,In-N,4,2.165269
InN,Y,0.056,v2,In,16,N,In-N,1,2.158104
InN,Y,0.056,v2,In,16,N,In-N,2,2.159307
InN,Y,0.056,v2,In,16,N,In-N,3,2.159543
InN,Y,0.056,v2,In,16,N,In-N,4,2.161564
InN,Y,0.056,v2,In,17,N,In-N,1,2.158958
InN,Y,0.056,v2,In,17,N,In-N,2,2.158959
InN,Y,0.056,v2,In,17,N,In-N,3,2.161351
InN,Y,0.056,v2,In,17,N,In-N,4,2.16272
InN,Y,0.056,v2,In,18,N,In-N,1,2.145637
InN,Y,0.056,v2,In,18,N,In-N,2,2.146248
InN,Y,0.056,v2,In,18,N,In-N,3,2.165105
InN,Y,0.056,v2,In,18,N,In-N,4,2.169409
InN,Y,0.056,v2,In,19,N,In-N,1,2.15796
InN,Y,0.056,v2,In,19,N,In-N,2,2.158458
InN,Y,0.056,v2,In,19,N,In-N,3,2.16511
InN,Y,0.056,v2,In,19,N,In-N,4,2.165269
InN,Y,0.056,v2,In,20,N,In-N,1,2.163043
InN,Y,0.056,v2,In,20,N,In-N,2,2.163044
InN,Y,0.056,v2,In,20,N,In-N,3,2.164497
