base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
Sc,Sc,0.111,v0,Al,24,N-Al-N,3-4,107.5821
Sc,Sc,0.111,v0,Al,25,N-Al-N,1-2,102.649
Sc,Sc,0.111,v0,Al,25,N-Al-N,1-3,114.9874
Sc,Sc,0.111,v0,Al,25,N-Al-N,1-4,114.9875
Sc,Sc,0.111,v0,Al,25,N-Al-N,2-3,105.144
Sc,Sc,0.111,v0,Al,25,N-Al-N,2-4,105.1438
Sc,Sc,0.111,v0,Al,25,N-Al-N,3-4,112.349
Sc,Sc,0.111,v0,Al,26,N-Al-N,1-2,109.2484
Sc,Sc,0.111,v0,Al,26,N-Al-N,1-3,109.2479
Sc,Sc,0.111,v0,Al,26,N-Al-N,1-4,111.0723
Sc,Sc,0.111,v0,Al,26,N-Al-N,2-3,114.0929
Sc,Sc,0.111,v0,Al,26,N-Al-N,2-4,106.5722
Sc,Sc,0.111,v0,Al,26,N-Al-N,3-4,106.5719
Sc,Sc,0.111,v0,Al,27,N-Al-N,1-2,108.2598
Sc,Sc,0.111,v0,Al,27,N-Al-N,1-3,108.3174
Sc,Sc,0.111,v0,Al,27,N-Al-N,1-4,109.6109
Sc,Sc,0.111,v0,Al,27,N-Al-N,2-3,114.3557
Sc,Sc,0.111,v0,Al,27,N-Al-N,2-4,108.0494
Sc,Sc,0.111,v0,Al,27,N-Al-N,3-4,108.1896
Sc,Sc,0.111,v0,Al,28,N-Al-N,1-2,106.1857
Sc,Sc,0.111,v0,Al,28,N-Al-N,1-3,107.5692
Sc,Sc,0.111,v0,Al,28,N-Al-N,1-4,107.0611
Sc,Sc,0.111,v0,Al,28,N-Al-N,2-3,111.8809
Sc,Sc,0.111,v0,Al,28,N-Al-N,2-4,111.6066
Sc,Sc,0.111,v0,Al,28,N-Al-N,3-4,112.1479
Sc,Sc,0.111,v0,Al,29,N-Al-N,1-2,104.6311
