base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
Sc,Sc,0.111,v0,Sc,35,N,Sc-N,3,2.047947
Sc,Sc,0.111,v0,Sc,35,N,Sc-N,4,2.081142
Sc,Sc,0.111,v0,Sc,36,N,Sc-N,1,2.035825
Sc,Sc,0.111,v0,Sc,36,N,Sc-N,2,2.035826
Sc,Sc,0.111,v0,Sc,36,N,Sc-N,3,2.056324
Sc,Sc,0.111,v0,Sc,36,N,Sc-N,4,2.095907
Sc,Sc,0.111,v1,Al,1,N,Al-N,1,1.872952
Sc,Sc,0.111,v1,Al,1,N,Al-N,2,1.882374
Sc,Sc,0.111,v1,Al,1,N,Al-N,3,1.897203
Sc,Sc,0.111,v1,Al,1,N,Al-N,4,1.912436
Sc,Sc,0.111,v1,Al,2,N,Al-N,1,1.903824
Sc,Sc,0.111,v1,Al,2,N,Al-N,2,1.904156
Sc,Sc,0.111,v1,Al,2,N,Al-N,3,1.908923
Sc,Sc,0.111,v1,Al,2,N,Al-N,4,1.909328
Sc,Sc,0.111,v1,Al,3,N,Al-N,1,1.866509
Sc,Sc,0.111,v1,Al,3,N,Al-N,2,1.88223
Sc,Sc,0.111,v1,Al,3,N,Al-N,3,1.910122
Sc,Sc,0.111,v1,Al,3,N,Al-N,4,1.919091
Sc,Sc,0.111,v1,Al,4,N,Al-N,1,1.849994
Sc,Sc,0.111,v1,Al,4,N,Al-N,2,1.872496
Sc,Sc,0.111,v1,Al,4,N,Al-N,3,1.88905
Sc,Sc,0.111,v1,Al,4,N,Al-N,4,1.92633
Sc,Sc,0.111,v1,Al,5,N,Al-N,1,1.870085
Sc,Sc,0.111,v1,Al,5,N,Al-N,2,1.879671
Sc,Sc,0.111,v1,Al,5,N,Al-N,3,1.92267
Sc,Sc,0.111,v1,Al,5,N,Al-N,4,1.959211
Sc,Sc,0.111,v1,Al,6,N,Al-N,1,1.873328
Sc,Sc,0.111,v1,Al,6,N,Al-N,2,1.887252
Sc,Sc,0.111,v1,Al,6,N,Al-N,3,1.896272
Sc,Sc,0.111,v1,Al,6,N,Al-N,4,1.932949
Sc,Sc,0.111,v1,Al,7,N,Al-N,1,1.863335
Sc,Sc,0.111,v1,Al,7,N,Al-N,2,1.882441
Sc,Sc,0.111,v1,Al,7,N,Al-N,3,1.905368
Sc,Sc,0.111,v1,Al,7,N,Al-N,4,1.907591
Sc,Sc,0.111,v1,Al,8,N,Al-N,1,1.906573
Sc,Sc,0.111,v1,Al,8,N,Al-N,2,1.90781
Sc,Sc,0.111,v1,Al,8,N,Al-N,3,1.909696
Sc,Sc,0.111,v1,Al,8,N,Al-N,4,1.911595
Sc,Sc,0.111,v1,Al,9,N,Al-N,1,1.890244
