base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
AlN,La,0.056,v2,Al,29,N-Al-N,2-3,112.0617
AlN,La,0.056,v2,Al,29,N-Al-N,2-4,111.5955
AlN,La,0.056,v2,Al,29,N-Al-N,3-4,107.1449
AlN,La,0.056,v2,Al,30,N-Al-N,1-2,101.9663
AlN,La,0.056,v2,Al,30,N-Al-N,1-3,114.4682
AlN,La,0.056,v2,Al,30,N-Al-N,1-4,111.1619
AlN,La,0.056,v2,Al,30,N-Al-N,2-3,113.2033
AlN,La,0.056,v2,Al,30,N-Al-N,2-4,110.1404
AlN,La,0.056,v2,Al,30,N-Al-N,3-4,105.9828
AlN,La,0.056,v2,Al,31,N-Al-N,1-2,100.0127
AlN,La,0.056,v2,Al,31,N-Al-N,1-3,112.2804
AlN,La,0.056,v2,Al,31,N-Al-N,1-4,112.2805
AlN,La,0.056,v2,Al,31,N-Al-N,2-3,111.933
AlN,La,0.056,v2,Al,31,N-Al-N,2-4,111.933
AlN,La,0.056,v2,Al,31,N-Al-N,3-4,108.3154
AlN,La,0.056,v2,Al,32,N-Al-N,1-2,109.1161
AlN,La,0.056,v2,Al,32,N-Al-N,1-3,109.3821
AlN,La,0.056,v2,Al,32,N-Al-N,1-4,112.692
AlN,La,0.056,v2,Al,32,N-Al-N,2-3,105.6064
AlN,La,0.056,v2,Al,32,N-Al-N,2-4,111.3651
AlN,La,0.056,v2,Al,32,N-Al-N,3-4,108.419
AlN,La,0.056,v2,Al,33,N-Al-N,1-2,102.181
AlN,La,0.056,v2,Al,33,N-Al-N,1-3,114.1125
AlN,La,0.056,v2,Al,33,N-Al-N,1-4,109.7898
AlN,La,0.056,v2,Al,33,N-Al-N,2-3,112.0617
AlN,La,0.056,v2,Al,33,N-Al-N,2-4,111.5954
AlN,La,0.056,v2,Al,33,N-Al-N,3-4,107.145
AlN,La,0.056,v2,Al,34,N-Al-N,1-2,97.7044
AlN,La,0.056,v2,Al,34,N-Al-N,1-3,110.9782
AlN,La,0.056,v2,Al,34,N-Al-N,1-4,110.9782
AlN,La,0.056,v2,Al,34,N-Al-N,2-3,113.8098
AlN,La,0.056,v2,Al,34,N-Al-N,2-4,113.8097
