base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
GaN,Sc,0.056,v0,Ga,18,N-Ga-N,1-4,108.7531
GaN,Sc,0.056,v0,Ga,18,N-Ga-N,2-3,110.0962
GaN,Sc,0.056,v0,Ga,18,N-Ga-N,2-4,110.0956
GaN,Sc,0.056,v0,Ga,18,N-Ga-N,3-4,110.1375
GaN,Sc,0.056,v0,Ga,19,N-Ga-N,1-2,107.2687
GaN,Sc,0.056,v0,Ga,19,N-Ga-N,1-3,109.4276
GaN,Sc,0.056,v0,Ga,19,N-Ga-N,1-4,111.2656
GaN,Sc,0.056,v0,Ga,19,N-Ga-N,2-3,109.7008
GaN,Sc,0.056,v0,Ga,19,N-Ga-N,2-4,110.9863
GaN,Sc,0.056,v0,Ga,19,N-Ga-N,3-4,108.1806
GaN,Sc,0.056,v0,Ga,20,N-Ga-N,1-2,107.4252
GaN,Sc,0.056,v0,Ga,20,N-Ga-N,1-3,108.0795
GaN,Sc,0.056,v0,Ga,20,N-Ga-N,1-4,112.4799
GaN,Sc,0.056,v0,Ga,20,N-Ga-N,2-3,110.2445
GaN,Sc,0.056,v0,Ga,20,N-Ga-N,2-4,111.4345
GaN,Sc,0.056,v0,Ga,20,N-Ga-N,3-4,107.1393
GaN,Sc,0.056,v0,Ga,21,N-Ga-N,1-2,112.5264
GaN,Sc,0.056,v0,Ga,21,N-Ga-N,1-3,107.0205
GaN,Sc,0.056,v0,Ga,21,N-Ga-N,1-4,110.9456
GaN,Sc,0.056,v0,Ga,21,N-Ga-N,2-3,107.0203
GaN,Sc,0.056,v0,Ga,21,N-Ga-N,2-4,110.945
GaN,Sc,0.056,v0,Ga,21,N-Ga-N,3-4,108.1283
GaN,Sc,0.056,v0,Ga,22,N-Ga-N,1-2,106.4954
GaN,Sc,0.056,v0,Ga,22,N-Ga-N,1-3,110.819
GaN,Sc,0.056,v0,Ga,22,N-Ga-N,1-4,110.9268
GaN,Sc,0.056,v0,Ga,22,N-Ga-N,2-3,109.1325
GaN,Sc,0.056,v0,Ga,22,N-Ga-N,2-4,109.2499
GaN,Sc,0.056,v0,Ga,22,N-Ga-N,3-4,110.1261
GaN,Sc,0.056,v0,Ga,23,N-Ga-N,1-2,107.2679
GaN,Sc,0.056,v0,Ga,23,N-Ga-N,1-3,109.4277
GaN,Sc,0.056,v0,Ga,23,N-Ga-N,1-4,111.2654
GaN,Sc,0.056,v0,Ga,23,N-Ga-N,2-3,109.7014
GaN,Sc,0.056,v0,Ga,23,N-Ga-N,2-4,110.9866
GaN,Sc,0.056,v0,Ga,23,N-Ga-N,3-4,108.1804
GaN,Sc,0.056,v0,Ga,24,N-Ga-N,1-2,106.4987
GaN,Sc,0.056,v0,Ga,24,N-Ga-N,1-3,111.3005
GaN,Sc,0.056,v0,Ga,24,N-Ga-N,1-4,109.9766
GaN,Sc,0.056,v0,Ga,24,N-Ga-N,2-3,110.5279
GaN,Sc,0.056,v0,Ga,24,N-Ga-N,2-4,109.8452
GaN,Sc,0.056,v0,Ga,24,N-Ga-N,3-4,108.6783
GaN,Sc,0.056,v0,Ga,25,N-Ga-N,1-2,107.3672
GaN,Sc,0.056,v0,Ga,25,N-Ga-N,1-3,107.3554
GaN,Sc,0.056,v0,Ga,25,N-Ga-N,1-4,108.2554
GaN,Sc,0.056,v0,Ga,25,N-Ga-N,2-3,112.4216
GaN,Sc,0.056,v0,Ga,25,N-Ga-N,2-4,110.4131
GaN,Sc,0.056,v0,Ga,25,N-Ga-N,3-4,110.8323
GaN,Sc,0.056,v0,Ga,26,N-Ga-N,1-2,110.7237
