base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
InN,La,0.056,v1,In,26,N-In-N,3-4,111.116
InN,La,0.056,v1,In,27,N-In-N,1-2,106.9404
InN,La,0.056,v1,In,27,N-In-N,1-3,110.2049
InN,La,0.056,v1,In,27,N-In-N,1-4,110.3484
InN,La,0.056,v1,In,27,N-In-N,2-3,109.3532
InN,La,0.056,v1,In,27,N-In-N,2-4,111.718
InN,La,0.056,v1,In,27,N-In-N,3-4,108.2752
InN,La,0.056,v1,In,28,N-In-N,1-2,106.6407
InN,La,0.056,v1,In,28,N-In-N,1-3,109.7066
InN,La,0.056,v1,In,28,N-In-N,1-4,111.5971
InN,La,0.056,v1,In,28,N-In-N,2-3,109.377
InN,La,0.056,v1,In,28,N-In-N,2-4,112.1154
InN,La,0.056,v1,In,28,N-In-N,3-4,107.3942
InN,La,0.056,v1,In,29,N-In-N,1-2,106.3833
InN,La,0.056,v1,In,29,N-In-N,1-3,108.05
InN,La,0.056,v1,In,29,N-In-N,1-4,108.3277
InN,La,0.056,v1,In,29,N-In-N,2-3,110.6769
InN,La,0.056,v1,In,29,N-In-N,2-4,111.6681
InN,La,0.056,v1,In,29,N-In-N,3-4,111.5056
InN,La,0.056,v1,In,30,N-In-N,1-2,106.0119
InN,La,0.056,v1,In,30,N-In-N,1-3,104.6574
InN,La,0.056,v1,In,30,N-In-N,1-4,108.3517
InN,La,0.056,v1,In,30,N-In-N,2-3,114.0862
InN,La,0.056,v1,In,30,N-In-N,2-4,111.9596
InN,La,0.056,v1,In,30,N-In-N,3-4,111.2123
InN,La,0.056,v1,In,31,N-In-N,1-2,104.8769
InN,La,0.056,v1,In,31,N-In-N,1-3,111.3525
InN,La,0.056,v1,In,31,N-In-N,1-4,111.3541
InN,La,0.056,v1,In,31,N-In-N,2-3,109.6769
InN,La,0.056,v1,In,31,N-In-N,2-4,109.6772
InN,La,0.056,v1,In,31,N-In-N,3-4,109.7895
InN,La,0.056,v1,In,32,N-In-N,1-2,106.9027
InN,La,0.056,v1,In,32,N-In-N,1-3,108.0782
InN,La,0.056,v1,In,32,N-In-N,1-4,108.1066
InN,La,0.056,v1,In,32,N-In-N,2-3,110.6643
InN,La,0.056,v1,In,32,N-In-N,2-4,111.2826
InN,La,0.056,v1,In,32,N-In-N,3-4,111.604
InN,La,0.056,v1,In,33,N-In-N,1-2,108.8093
InN,La,0.056,v1,In,33,N-In-N,1-3,108.8411
InN,La,0.056,v1,In,33,N-In-N,1-4,106.7696
InN,La,0.056,v1,In,33,N-In-N,2-3,109.8407
InN,La,0.056,v1,In,33,N-In-N,2-4,110.9416
InN,La,0.056,v1,In,33,N-In-N,3-4,111.5347
InN,La,0.056,v1,In,34,N-In-N,1-2,107.0365
InN,La,0.056,v1,In,34,N-In-N,1-3,110.8941
InN,La,0.056,v1,In,34,N-In-N,1-4,109.9983
InN,La,0.056,v1,In,34,N-In-N,2-3,111.1288
InN,La,0.056,v1,In,34,N-In-N,2-4,110.0025
InN,La,0.056,v1,In,34,N-In-N,3-4,107.7937
InN,La,0.056,v1,La,35,N-La-N,1-2,111.9232
InN,La,0.056,v1,La,35,N-La-N,1-3,111.9182
InN,La,0.056,v1,La,35,N-La-N,1-4,106.5413
InN,La,0.056,v1,La,35,N-La-N,2-3,112.7469
InN,La,0.056,v1,La,35,N-La-N,2-4,106.6094
InN,La,0.056,v1,La,35,N-La-N,3-4,106.605
InN,La,0.056,v1,La,36,N-La-N,1-2,109.8424
InN,La,0.056,v1,La,36,N-La-N,1-3,111.5993
InN,La,0.056,v1,La,36,N-La-N,1-4,107.9782
InN,La,0.056,v1,La,36,N-La-N,2-3,111.5998
InN,La,0.056,v1,La,36,N-La-N,2-4,107.979
InN,La,0.056,v1,La,36,N-La-N,3-4,107.6829
InN,La,0.056,v2,In,1,N-In-N,1-2,108.606
InN,La,0.056,v2,In,1,N-In-N,1-3,106.4327
InN,La,0.056,v2,In,1,N-In-N,1-4,108.0137
InN,La,0.056,v2,In,1,N-In-N,2-3,110.6814
InN,La,0.056,v2,In,1,N-In-N,2-4,111.2399
InN,La,0.056,v2,In,1,N-In-N,3-4,111.6661
InN,La,0.056,v2,In,2,N-In-N,1-2,109.0174
InN,La,0.056,v2,In,2,N-In-N,1-3,109.0331
InN,La,0.056,v2,In,2,N-In-N,1-4,110.639
InN,La,0.056,v2,In,2,N-In-N,2-3,109.033
InN,La,0.056,v2,In,2,N-In-N,2-4,110.639
InN,La,0.056,v2,In,2,N-In-N,3-4,108.4452
InN,La,0.056,v2,In,3,N-In-N,1-2,106.8639
InN,La,0.056,v2,In,3,N-In-N,1-3,110.0802
InN,La,0.056,v2,In,3,N-In-N,1-4,110.0751
InN,La,0.056,v2,In,3,N-In-N,2-3,109.5146
