base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
InN,La,0.056,v1,In,33,N,In-N,3,2.163033
InN,La,0.056,v1,In,33,N,In-N,4,2.167359
InN,La,0.056,v1,In,34,N,In-N,1,2.135213
InN,La,0.056,v1,In,34,N,In-N,2,2.13601
InN,La,0.056,v1,In,34,N,In-N,3,2.176488
InN,La,0.056,v1,In,34,N,In-N,4,2.180862
InN,La,0.056,v1,La,35,N,La-N,1,2.328068
InN,La,0.056,v1,La,35,N,La-N,2,2.335637
InN,La,0.056,v1,La,35,N,La-N,3,2.335669
InN,La,0.056,v1,La,35,N,La-N,4,2.376216
InN,La,0.056,v1,La,36,N,La-N,1,2.328161
InN,La,0.056,v1,La,36,N,La-N,2,2.328162
InN,La,0.056,v1,La,36,N,La-N,3,2.33296
InN,La,0.056,v1,La,36,N,La-N,4,2.380818
InN,La,0.056,v2,In,1,N,In-N,1,2.152284
InN,La,0.056,v2,In,1,N,In-N,2,2.165679
InN,La,0.056,v2,In,1,N,In-N,3,2.168194
InN,La,0.056,v2,In,1,N,In-N,4,2.17053
InN,La,0.056,v2,In,2,N,In-N,1,2.165105
InN,La,0.056,v2,In,2,N,In-N,2,2.165107
InN,La,0.056,v2,In,2,N,In-N,3,2.165787
InN,La,0.056,v2,In,2,N,In-N,4,2.17107
InN,La,0.056,v2,In,3,N,In-N,1,2.134473
InN,La,0.056,v2,In,3,N,In-N,2,2.141231
InN,La,0.056,v2,In,3,N,In-N,3,2.171328
InN,La,0.056,v2,In,3,N,In-N,4,2.174207
InN,La,0.056,v2,In,4,N,In-N,1,2.143828
InN,La,0.056,v2,In,4,N,In-N,2,2.145687
InN,La,0.056,v2,In,4,N,In-N,3,2.163528
InN,La,0.056,v2,In,4,N,In-N,4,2.168206
InN,La,0.056,v2,In,5,N,In-N,1,2.171386
InN,La,0.056,v2,In,5,N,In-N,2,2.171857
InN,La,0.056,v2,In,5,N,In-N,3,2.171858
InN,La,0.056,v2,In,5,N,In-N,4,2.206782
InN,La,0.056,v2,In,6,N,In-N,1,2.145963
InN,La,0.056,v2,In,6,N,In-N,2,2.155809
InN,La,0.056,v2,In,6,N,In-N,3,2.15607
InN,La,0.056,v2,In,6,N,In-N,4,2.187569
InN,La,0.056,v2,In,7,N,In-N,1,2.134474
InN,La,0.056,v2,In,7,N,In-N,2,2.141232
InN,La,0.056,v2,In,7,N,In-N,3,2.17133
InN,La,0.056,v2,In,7,N,In-N,4,2.174208
InN,La,0.056,v2,In,8,N,In-N,1,2.16416
InN,La,0.056,v2,In,8,N,In-N,2,2.165459
InN,La,0.056,v2,In,8,N,In-N,3,2.16812
InN,La,0.056,v2,In,8,N,In-N,4,2.16812
InN,La,0.056,v2,In,9,N,In-N,1,2.152283
InN,La,0.056,v2,In,9,N,In-N,2,2.16568
InN,La,0.056,v2,In,9,N,In-N,3,2.168193
InN,La,0.056,v2,In,9,N,In-N,4,2.17053
InN,La,0.056,v2,In,10,N,In-N,1,2.145968
InN,La,0.056,v2,In,10,N,In-N,2,2.155807
