base_strc,alloy,x,version,cation,cation_no,angle_label,bond_angle_deg
AlN,Y,0.556,v0,Al,31,N-Al-N,109.9384
AlN,Y,0.556,v0,Al,31,N-Al-N,114.4944
AlN,Y,0.556,v0,Al,31,N-Al-N,111.7054
AlN,Y,0.556,v0,Al,31,N-Al-N,113.6732
AlN,Y,0.556,v0,Al,31,N-Al-N,96.2316
AlN,Y,0.556,v0,Al,31,N-Al-N,109.3824
AlN,Y,0.556,v0,Al,32,N-Al-N,98.9008
AlN,Y,0.556,v0,Al,32,N-Al-N,97.0933
AlN,Y,0.556,v0,Al,32,N-Al-N,163.4998
AlN,Y,0.556,v0,Al,32,N-Al-N,136.7843
AlN,Y,0.556,v0,Al,32,N-Al-N,85.5542
AlN,Y,0.556,v0,Al,32,N-Al-N,90.2095
AlN,Y,0.556,v0,Al,33,N-Al-N,112.01
AlN,Y,0.556,v0,Al,33,N-Al-N,115.1439
AlN,Y,0.556,v0,Al,33,N-Al-N,106.1815
AlN,Y,0.556,v0,Al,33,N-Al-N,112.915
AlN,Y,0.556,v0,Al,33,N-Al-N,107.732
AlN,Y,0.556,v0,Al,33,N-Al-N,101.8267
AlN,Y,0.556,v0,Al,34,N-Al-N,107.0473
AlN,Y,0.556,v0,Al,34,N-Al-N,108.8431
AlN,Y,0.556,v0,Al,34,N-Al-N,116.8775
AlN,Y,0.556,v0,Al,34,N-Al-N,106.0008
AlN,Y,0.556,v0,Al,34,N-Al-N,113.5861
AlN,Y,0.556,v0,Al,34,N-Al-N,103.8671
AlN,Y,0.556,v0,Al,35,N-Al-N,104.1501
AlN,Y,0.556,v0,Al,35,N-Al-N,120.497
AlN,Y,0.556,v0,Al,35,N-Al-N,99.9566
AlN,Y,0.556,v0,Al,35,N-Al-N,101.9484
AlN,Y,0.556,v0,Al,35,N-Al-N,109.1576
AlN,Y,0.556,v0,Al,35,N-Al-N,120.0005
AlN,Y,0.556,v0,Al,36,N-Al-N,99.6099
AlN,Y,0.556,v0,Al,36,N-Al-N,119.1601
AlN,Y,0.556,v0,Al,36,N-Al-N,116.9151
AlN,Y,0.556,v0,Al,36,N-Al-N,103.8552
AlN,Y,0.556,v0,Al,36,N-Al-N,106.264
AlN,Y,0.556,v0,Al,36,N-Al-N,108.8393
AlN,Y,0.556,v1,Y,1,N-Y-N,114.4669
AlN,Y,0.556,v1,Y,1,N-Y-N,116.3605
AlN,Y,0.556,v1,Y,1,N-Y-N,105.2696
AlN,Y,0.556,v1,Y,1,N-Y-N,77.2145
AlN,Y,0.556,v1,Y,1,N-Y-N,119.4039
AlN,Y,0.556,v1,Y,1,N-Y-N,99.0273
AlN,Y,0.556,v1,Y,1,N-Y-N,84.4951
AlN,Y,0.556,v1,Y,1,N-Y-N,97.4081
AlN,Y,0.556,v1,Y,1,N-Y-N,76.7926
AlN,Y,0.556,v1,Y,1,N-Y-N,174.1743
AlN,Y,0.556,v1,Y,2,N-Y-N,103.7707
AlN,Y,0.556,v1,Y,2,N-Y-N,104.2573
AlN,Y,0.556,v1,Y,2,N-Y-N,111.9434
AlN,Y,0.556,v1,Y,2,N-Y-N,98.2653
AlN,Y,0.556,v1,Y,2,N-Y-N,132.6737
AlN,Y,0.556,v1,Y,2,N-Y-N,101.7921
AlN,Y,0.556,v1,Y,3,N-Y-N,116.3081
AlN,Y,0.556,v1,Y,3,N-Y-N,117.6897
AlN,Y,0.556,v1,Y,3,N-Y-N,99.5403
AlN,Y,0.556,v1,Y,3,N-Y-N,116.7706
AlN,Y,0.556,v1,Y,3,N-Y-N,100.3555
AlN,Y,0.556,v1,Y,3,N-Y-N,100.7568
AlN,Y,0.556,v1,Y,4,N-Y-N,96.8019
AlN,Y,0.556,v1,Y,4,N-Y-N,94.7144
AlN,Y,0.556,v1,Y,4,N-Y-N,96.8422
AlN,Y,0.556,v1,Y,4,N-Y-N,116.4297
AlN,Y,0.556,v1,Y,4,N-Y-N,113.9637
AlN,Y,0.556,v1,Y,4,N-Y-N,126.2494
AlN,Y,0.556,v1,Y,5,N-Y-N,122.5586
AlN,Y,0.556,v1,Y,5,N-Y-N,106.9103
AlN,Y,0.556,v1,Y,5,N-Y-N,113.4761
AlN,Y,0.556,v1,Y,5,N-Y-N,106.1681
AlN,Y,0.556,v1,Y,5,N-Y-N,101.2006
AlN,Y,0.556,v1,Y,5,N-Y-N,105.1399
AlN,Y,0.556,v1,Y,6,N-Y-N,106.0367
AlN,Y,0.556,v1,Y,6,N-Y-N,92.5481
AlN,Y,0.556,v1,Y,6,N-Y-N,94.1062
AlN,Y,0.556,v1,Y,6,N-Y-N,105.0078
AlN,Y,0.556,v1,Y,6,N-Y-N,128.0515
AlN,Y,0.556,v1,Y,6,N-Y-N,121.673
AlN,Y,0.556,v1,Y,7,N-Y-N,100.498
AlN,Y,0.556,v1,Y,7,N-Y-N,110.0867
AlN,Y,0.556,v1,Y,7,N-Y-N,113.2741
AlN,Y,0.556,v1,Y,7,N-Y-N,94.1398
AlN,Y,0.556,v1,Y,7,N-Y-N,94.3568
AlN,Y,0.556,v1,Y,7,N-Y-N,133.2872
AlN,Y,0.556,v1,Y,8,N-Y-N,113.399
AlN,Y,0.556,v1,Y,8,N-Y-N,115.6227
AlN,Y,0.556,v1,Y,8,N-Y-N,107.8451
AlN,Y,0.556,v1,Y,8,N-Y-N,116.6592
AlN,Y,0.556,v1,Y,8,N-Y-N,101.3773
AlN,Y,0.556,v1,Y,8,N-Y-N,99.2807
AlN,Y,0.556,v1,Y,9,N-Y-N,104.1005
AlN,Y,0.556,v1,Y,9,N-Y-N,108.1099
AlN,Y,0.556,v1,Y,9,N-Y-N,115.9754
AlN,Y,0.556,v1,Y,9,N-Y-N,110.2859
AlN,Y,0.556,v1,Y,9,N-Y-N,110.333
AlN,Y,0.556,v1,Y,9,N-Y-N,107.9487
AlN,Y,0.556,v1,Y,10,N-Y-N,97.2475
AlN,Y,0.556,v1,Y,10,N-Y-N,161.8541
AlN,Y,0.556,v1,Y,10,N-Y-N,94.119
AlN,Y,0.556,v1,Y,10,N-Y-N,89.4644
AlN,Y,0.556,v1,Y,10,N-Y-N,100.8972
AlN,Y,0.556,v1,Y,10,N-Y-N,107.9378
AlN,Y,0.556,v1,Y,10,N-Y-N,125.15
AlN,Y,0.556,v1,Y,10,N-Y-N,80.1524
AlN,Y,0.556,v1,Y,10,N-Y-N,80.2889
AlN,Y,0.556,v1,Y,10,N-Y-N,125.856
AlN,Y,0.556,v1,Y,11,N-Y-N,105.9991
AlN,Y,0.556,v1,Y,11,N-Y-N,116.5452
AlN,Y,0.556,v1,Y,11,N-Y-N,103.8655
AlN,Y,0.556,v1,Y,11,N-Y-N,121.6164
AlN,Y,0.556,v1,Y,11,N-Y-N,100.1618
AlN,Y,0.556,v1,Y,11,N-Y-N,105.9634
AlN,Y,0.556,v1,Y,12,N-Y-N,101.0719
AlN,Y,0.556,v1,Y,12,N-Y-N,101.1675
AlN,Y,0.556,v1,Y,12,N-Y-N,93.9078
AlN,Y,0.556,v1,Y,12,N-Y-N,171.4431
AlN,Y,0.556,v1,Y,12,N-Y-N,122.5019
AlN,Y,0.556,v1,Y,12,N-Y-N,113.4378
AlN,Y,0.556,v1,Y,12,N-Y-N,74.9758
AlN,Y,0.556,v1,Y,12,N-Y-N,117.0431
AlN,Y,0.556,v1,Y,12,N-Y-N,87.3019
AlN,Y,0.556,v1,Y,12,N-Y-N,81.0013
AlN,Y,0.556,v1,Y,13,N-Y-N,111.921
AlN,Y,0.556,v1,Y,13,N-Y-N,92.9071
AlN,Y,0.556,v1,Y,13,N-Y-N,112.4202
AlN,Y,0.556,v1,Y,13,N-Y-N,104.6934
AlN,Y,0.556,v1,Y,13,N-Y-N,128.7629
AlN,Y,0.556,v1,Y,13,N-Y-N,97.4045
AlN,Y,0.556,v1,Y,14,N-Y-N,101.3823
AlN,Y,0.556,v1,Y,14,N-Y-N,114.8098
AlN,Y,0.556,v1,Y,14,N-Y-N,105.6487
AlN,Y,0.556,v1,Y,14,N-Y-N,103.0382
AlN,Y,0.556,v1,Y,14,N-Y-N,117.3175
AlN,Y,0.556,v1,Y,14,N-Y-N,114.2793
AlN,Y,0.556,v1,Y,15,N-Y-N,97.3896
AlN,Y,0.556,v1,Y,15,N-Y-N,105.4915
AlN,Y,0.556,v1,Y,15,N-Y-N,107.923
AlN,Y,0.556,v1,Y,15,N-Y-N,107.2335
AlN,Y,0.556,v1,Y,15,N-Y-N,106.177
AlN,Y,0.556,v1,Y,15,N-Y-N,128.3697
AlN,Y,0.556,v1,Y,16,N-Y-N,110.0364
AlN,Y,0.556,v1,Y,16,N-Y-N,118.6664
AlN,Y,0.556,v1,Y,16,N-Y-N,100.9254
AlN,Y,0.556,v1,Y,16,N-Y-N,86.3342
AlN,Y,0.556,v1,Y,16,N-Y-N,122.2737
AlN,Y,0.556,v1,Y,16,N-Y-N,98.8689
AlN,Y,0.556,v1,Y,16,N-Y-N,74.7475
AlN,Y,0.556,v1,Y,16,N-Y-N,100.393
AlN,Y,0.556,v1,Y,16,N-Y-N,79.2154
AlN,Y,0.556,v1,Y,16,N-Y-N,171.7497
AlN,Y,0.556,v1,Y,17,N-Y-N,92.5829
AlN,Y,0.556,v1,Y,17,N-Y-N,125.618
AlN,Y,0.556,v1,Y,17,N-Y-N,94.4309
AlN,Y,0.556,v1,Y,17,N-Y-N,122.0277
AlN,Y,0.556,v1,Y,17,N-Y-N,96.5789
AlN,Y,0.556,v1,Y,17,N-Y-N,170.8387
AlN,Y,0.556,v1,Y,17,N-Y-N,89.0286
AlN,Y,0.556,v1,Y,17,N-Y-N,84.1017
AlN,Y,0.556,v1,Y,17,N-Y-N,111.6472
AlN,Y,0.556,v1,Y,17,N-Y-N,82.2574
AlN,Y,0.556,v1,Y,18,N-Y-N,94.421
AlN,Y,0.556,v1,Y,18,N-Y-N,98.7339
AlN,Y,0.556,v1,Y,18,N-Y-N,93.2937
AlN,Y,0.556,v1,Y,18,N-Y-N,169.1047
AlN,Y,0.556,v1,Y,18,N-Y-N,103.9858
AlN,Y,0.556,v1,Y,18,N-Y-N,125.7177
AlN,Y,0.556,v1,Y,18,N-Y-N,75.5261
AlN,Y,0.556,v1,Y,18,N-Y-N,127.6335
AlN,Y,0.556,v1,Y,18,N-Y-N,80.0105
AlN,Y,0.556,v1,Y,18,N-Y-N,96.0085
AlN,Y,0.556,v1,Y,19,N-Y-N,117.3714
AlN,Y,0.556,v1,Y,19,N-Y-N,113.5718
AlN,Y,0.556,v1,Y,19,N-Y-N,104.0682
AlN,Y,0.556,v1,Y,19,N-Y-N,114.5594
AlN,Y,0.556,v1,Y,19,N-Y-N,103.4964
AlN,Y,0.556,v1,Y,19,N-Y-N,101.0358
AlN,Y,0.556,v1,Y,20,N-Y-N,97.9643
AlN,Y,0.556,v1,Y,20,N-Y-N,92.3529
AlN,Y,0.556,v1,Y,20,N-Y-N,88.656
AlN,Y,0.556,v1,Y,20,N-Y-N,175.0835
AlN,Y,0.556,v1,Y,20,N-Y-N,111.8322
AlN,Y,0.556,v1,Y,20,N-Y-N,128.5213
AlN,Y,0.556,v1,Y,20,N-Y-N,83.2368
AlN,Y,0.556,v1,Y,20,N-Y-N,118.8582
AlN,Y,0.556,v1,Y,20,N-Y-N,91.613
AlN,Y,0.556,v1,Y,20,N-Y-N,86.8852
AlN,Y,0.556,v1,Al,21,N-Al-N,117.1933
AlN,Y,0.556,v1,Al,21,N-Al-N,104.8712
AlN,Y,0.556,v1,Al,21,N-Al-N,106.7506
AlN,Y,0.556,v1,Al,21,N-Al-N,116.5185
AlN,Y,0.556,v1,Al,21,N-Al-N,99.8916
AlN,Y,0.556,v1,Al,21,N-Al-N,111.2597
AlN,Y,0.556,v1,Al,22,N-Al-N,115.9753
AlN,Y,0.556,v1,Al,22,N-Al-N,114.473
AlN,Y,0.556,v1,Al,22,N-Al-N,103.2787
AlN,Y,0.556,v1,Al,22,N-Al-N,107.9094
AlN,Y,0.556,v1,Al,22,N-Al-N,109.1306
AlN,Y,0.556,v1,Al,22,N-Al-N,105.3692
AlN,Y,0.556,v1,Al,23,N-Al-N,110.3453
AlN,Y,0.556,v1,Al,23,N-Al-N,113.2699
AlN,Y,0.556,v1,Al,23,N-Al-N,103.5029
AlN,Y,0.556,v1,Al,23,N-Al-N,116.1377
AlN,Y,0.556,v1,Al,23,N-Al-N,106.1948
AlN,Y,0.556,v1,Al,23,N-Al-N,106.2357
AlN,Y,0.556,v1,Al,24,N-Al-N,118.692
AlN,Y,0.556,v1,Al,24,N-Al-N,102.4408
AlN,Y,0.556,v1,Al,24,N-Al-N,110.3966
AlN,Y,0.556,v1,Al,24,N-Al-N,101.5739
AlN,Y,0.556,v1,Al,24,N-Al-N,113.2217
AlN,Y,0.556,v1,Al,24,N-Al-N,109.146
AlN,Y,0.556,v1,Al,25,N-Al-N,109.3646
AlN,Y,0.556,v1,Al,25,N-Al-N,118.407
AlN,Y,0.556,v1,Al,25,N-Al-N,110.3521
AlN,Y,0.556,v1,Al,25,N-Al-N,111.6292
AlN,Y,0.556,v1,Al,25,N-Al-N,104.4861
AlN,Y,0.556,v1,Al,25,N-Al-N,101.4802
AlN,Y,0.556,v1,Al,26,N-Al-N,108.7413
AlN,Y,0.556,v1,Al,26,N-Al-N,121.8401
AlN,Y,0.556,v1,Al,26,N-Al-N,105.8883
AlN,Y,0.556,v1,Al,26,N-Al-N,108.8738
AlN,Y,0.556,v1,Al,26,N-Al-N,110.2728
AlN,Y,0.556,v1,Al,26,N-Al-N,100.6166
AlN,Y,0.556,v1,Al,27,N-Al-N,111.0546
AlN,Y,0.556,v1,Al,27,N-Al-N,104.5102
AlN,Y,0.556,v1,Al,27,N-Al-N,95.3672
AlN,Y,0.556,v1,Al,27,N-Al-N,108.7091
AlN,Y,0.556,v1,Al,27,N-Al-N,113.6695
AlN,Y,0.556,v1,Al,27,N-Al-N,121.9996
AlN,Y,0.556,v1,Al,28,N-Al-N,105.9799
AlN,Y,0.556,v1,Al,28,N-Al-N,112.2205
AlN,Y,0.556,v1,Al,28,N-Al-N,109.3517
AlN,Y,0.556,v1,Al,28,N-Al-N,96.7988
AlN,Y,0.556,v1,Al,28,N-Al-N,103.0962
AlN,Y,0.556,v1,Al,28,N-Al-N,126.1756
AlN,Y,0.556,v1,Al,29,N-Al-N,117.8147
AlN,Y,0.556,v1,Al,29,N-Al-N,114.9315
AlN,Y,0.556,v1,Al,29,N-Al-N,120.7687
AlN,Y,0.556,v1,Al,30,N-Al-N,108.8195
AlN,Y,0.556,v1,Al,30,N-Al-N,106.8241
AlN,Y,0.556,v1,Al,30,N-Al-N,100.4161
AlN,Y,0.556,v1,Al,30,N-Al-N,107.8039
AlN,Y,0.556,v1,Al,30,N-Al-N,120.1828
AlN,Y,0.556,v1,Al,30,N-Al-N,111.8463
AlN,Y,0.556,v1,Al,31,N-Al-N,116.1382
AlN,Y,0.556,v1,Al,31,N-Al-N,111.8118
AlN,Y,0.556,v1,Al,31,N-Al-N,126.486
AlN,Y,0.556,v1,Al,32,N-Al-N,106.3151
AlN,Y,0.556,v1,Al,32,N-Al-N,113.3188
AlN,Y,0.556,v1,Al,32,N-Al-N,104.7783
AlN,Y,0.556,v1,Al,32,N-Al-N,108.869
AlN,Y,0.556,v1,Al,32,N-Al-N,117.0265
AlN,Y,0.556,v1,Al,32,N-Al-N,106.6887
AlN,Y,0.556,v1,Al,33,N-Al-N,110.5387
AlN,Y,0.556,v1,Al,33,N-Al-N,111.2988
AlN,Y,0.556,v1,Al,33,N-Al-N,107.0955
AlN,Y,0.556,v1,Al,33,N-Al-N,112.9506
AlN,Y,0.556,v1,Al,33,N-Al-N,108.7734
AlN,Y,0.556,v1,Al,33,N-Al-N,105.8778
AlN,Y,0.556,v1,Al,34,N-Al-N,104.3829
AlN,Y,0.556,v1,Al,34,N-Al-N,118.6297
AlN,Y,0.556,v1,Al,34,N-Al-N,102.7396
AlN,Y,0.556,v1,Al,34,N-Al-N,120.1623
AlN,Y,0.556,v1,Al,34,N-Al-N,107.8459
AlN,Y,0.556,v1,Al,34,N-Al-N,101.2409
AlN,Y,0.556,v1,Al,35,N-Al-N,112.8332
AlN,Y,0.556,v1,Al,35,N-Al-N,105.2112
AlN,Y,0.556,v1,Al,35,N-Al-N,102.6031
AlN,Y,0.556,v1,Al,35,N-Al-N,115.9721
AlN,Y,0.556,v1,Al,35,N-Al-N,109.062
AlN,Y,0.556,v1,Al,35,N-Al-N,110.3069
AlN,Y,0.556,v1,Al,36,N-Al-N,112.0783
AlN,Y,0.556,v1,Al,36,N-Al-N,102.0985
AlN,Y,0.556,v1,Al,36,N-Al-N,114.6357
AlN,Y,0.556,v1,Al,36,N-Al-N,108.4953
AlN,Y,0.556,v1,Al,36,N-Al-N,115.0567
AlN,Y,0.556,v1,Al,36,N-Al-N,102.9791
AlN,Y,0.556,v2,Y,1,N-Y-N,106.9367
AlN,Y,0.556,v2,Y,1,N-Y-N,115.1809
AlN,Y,0.556,v2,Y,1,N-Y-N,106.5635
AlN,Y,0.556,v2,Y,1,N-Y-N,113.441
AlN,Y,0.556,v2,Y,1,N-Y-N,106.4845
AlN,Y,0.556,v2,Y,1,N-Y-N,107.6957
AlN,Y,0.556,v2,Y,2,N-Y-N,110.9935
AlN,Y,0.556,v2,Y,2,N-Y-N,114.5835
AlN,Y,0.556,v2,Y,2,N-Y-N,99.8818
AlN,Y,0.556,v2,Y,2,N-Y-N,126.2673
AlN,Y,0.556,v2,Y,2,N-Y-N,102.8047
AlN,Y,0.556,v2,Y,2,N-Y-N,96.0161
AlN,Y,0.556,v2,Y,3,N-Y-N,121.0333
AlN,Y,0.556,v2,Y,3,N-Y-N,99.57
AlN,Y,0.556,v2,Y,3,N-Y-N,111.9259
AlN,Y,0.556,v2,Y,3,N-Y-N,97.4055
AlN,Y,0.556,v2,Y,3,N-Y-N,118.6858
AlN,Y,0.556,v2,Y,3,N-Y-N,102.3003
AlN,Y,0.556,v2,Y,4,N-Y-N,103.8562
AlN,Y,0.556,v2,Y,4,N-Y-N,109.931
AlN,Y,0.556,v2,Y,4,N-Y-N,113.3809
AlN,Y,0.556,v2,Y,4,N-Y-N,94.9091
AlN,Y,0.556,v2,Y,4,N-Y-N,93.8682
AlN,Y,0.556,v2,Y,4,N-Y-N,132.0655
AlN,Y,0.556,v2,Y,5,N-Y-N,117.4784
AlN,Y,0.556,v2,Y,5,N-Y-N,107.9681
AlN,Y,0.556,v2,Y,5,N-Y-N,95.299
AlN,Y,0.556,v2,Y,5,N-Y-N,89.7954
AlN,Y,0.556,v2,Y,5,N-Y-N,131.564
AlN,Y,0.556,v2,Y,5,N-Y-N,93.5564
AlN,Y,0.556,v2,Y,5,N-Y-N,85.5961
AlN,Y,0.556,v2,Y,5,N-Y-N,98.2706
AlN,Y,0.556,v2,Y,5,N-Y-N,78.4542
AlN,Y,0.556,v2,Y,5,N-Y-N,174.6203
AlN,Y,0.556,v2,Y,6,N-Y-N,94.6697
AlN,Y,0.556,v2,Y,6,N-Y-N,116.4744
AlN,Y,0.556,v2,Y,6,N-Y-N,113.5049
AlN,Y,0.556,v2,Y,6,N-Y-N,77.9133
AlN,Y,0.556,v2,Y,6,N-Y-N,104.3063
AlN,Y,0.556,v2,Y,6,N-Y-N,88.9825
AlN,Y,0.556,v2,Y,6,N-Y-N,172.2259
AlN,Y,0.556,v2,Y,6,N-Y-N,126.6019
AlN,Y,0.556,v2,Y,6,N-Y-N,81.3535
AlN,Y,0.556,v2,Y,6,N-Y-N,91.8471
AlN,Y,0.556,v2,Y,7,N-Y-N,97.617
AlN,Y,0.556,v2,Y,7,N-Y-N,114.139
AlN,Y,0.556,v2,Y,7,N-Y-N,108.2668
AlN,Y,0.556,v2,Y,7,N-Y-N,124.4536
AlN,Y,0.556,v2,Y,7,N-Y-N,104.5067
AlN,Y,0.556,v2,Y,7,N-Y-N,106.7022
AlN,Y,0.556,v2,Y,8,N-Y-N,102.0827
AlN,Y,0.556,v2,Y,8,N-Y-N,104.5253
AlN,Y,0.556,v2,Y,8,N-Y-N,100.4563
AlN,Y,0.556,v2,Y,8,N-Y-N,117.6342
AlN,Y,0.556,v2,Y,8,N-Y-N,112.6759
AlN,Y,0.556,v2,Y,8,N-Y-N,116.2394
AlN,Y,0.556,v2,Y,9,N-Y-N,101.3745
AlN,Y,0.556,v2,Y,9,N-Y-N,111.1729
AlN,Y,0.556,v2,Y,9,N-Y-N,97.3909
AlN,Y,0.556,v2,Y,9,N-Y-N,128.9919
AlN,Y,0.556,v2,Y,9,N-Y-N,102.1318
AlN,Y,0.556,v2,Y,9,N-Y-N,111.0038
AlN,Y,0.556,v2,Y,10,N-Y-N,109.3285
AlN,Y,0.556,v2,Y,10,N-Y-N,112.5806
AlN,Y,0.556,v2,Y,10,N-Y-N,104.3921
AlN,Y,0.556,v2,Y,10,N-Y-N,75.3142
AlN,Y,0.556,v2,Y,10,N-Y-N,123.3512
AlN,Y,0.556,v2,Y,10,N-Y-N,102.9314
AlN,Y,0.556,v2,Y,10,N-Y-N,80.1593
AlN,Y,0.556,v2,Y,10,N-Y-N,101.6881
AlN,Y,0.556,v2,Y,10,N-Y-N,75.5802
AlN,Y,0.556,v2,Y,10,N-Y-N,176.7413
AlN,Y,0.556,v2,Y,11,N-Y-N,121.0554
AlN,Y,0.556,v2,Y,11,N-Y-N,100.7597
AlN,Y,0.556,v2,Y,11,N-Y-N,96.473
AlN,Y,0.556,v2,Y,11,N-Y-N,88.4304
AlN,Y,0.556,v2,Y,11,N-Y-N,130.8479
AlN,Y,0.556,v2,Y,11,N-Y-N,98.3781
AlN,Y,0.556,v2,Y,11,N-Y-N,78.8886
AlN,Y,0.556,v2,Y,11,N-Y-N,101.5203
AlN,Y,0.556,v2,Y,11,N-Y-N,77.5868
AlN,Y,0.556,v2,Y,11,N-Y-N,175.0952
AlN,Y,0.556,v2,Y,12,N-Y-N,100.931
AlN,Y,0.556,v2,Y,12,N-Y-N,105.4363
AlN,Y,0.556,v2,Y,12,N-Y-N,116.7819
AlN,Y,0.556,v2,Y,12,N-Y-N,107.647
AlN,Y,0.556,v2,Y,12,N-Y-N,96.6208
AlN,Y,0.556,v2,Y,12,N-Y-N,125.6913
AlN,Y,0.556,v2,Y,13,N-Y-N,110.4482
AlN,Y,0.556,v2,Y,13,N-Y-N,101.6313
AlN,Y,0.556,v2,Y,13,N-Y-N,130.4284
AlN,Y,0.556,v2,Y,13,N-Y-N,93.7915
AlN,Y,0.556,v2,Y,13,N-Y-N,111.6678
AlN,Y,0.556,v2,Y,13,N-Y-N,100.4823
AlN,Y,0.556,v2,Y,14,N-Y-N,89.6584
AlN,Y,0.556,v2,Y,14,N-Y-N,113.1714
AlN,Y,0.556,v2,Y,14,N-Y-N,118.6373
AlN,Y,0.556,v2,Y,14,N-Y-N,88.5729
AlN,Y,0.556,v2,Y,14,N-Y-N,92.7119
AlN,Y,0.556,v2,Y,14,N-Y-N,99.126
AlN,Y,0.556,v2,Y,14,N-Y-N,177.665
AlN,Y,0.556,v2,Y,14,N-Y-N,126.6931
AlN,Y,0.556,v2,Y,14,N-Y-N,89.3859
AlN,Y,0.556,v2,Y,14,N-Y-N,80.405
AlN,Y,0.556,v2,Y,15,N-Y-N,115.9672
AlN,Y,0.556,v2,Y,15,N-Y-N,116.4716
AlN,Y,0.556,v2,Y,15,N-Y-N,101.1954
AlN,Y,0.556,v2,Y,15,N-Y-N,118.1598
AlN,Y,0.556,v2,Y,15,N-Y-N,101.8597
AlN,Y,0.556,v2,Y,15,N-Y-N,97.8994
AlN,Y,0.556,v2,Y,16,N-Y-N,110.2373
AlN,Y,0.556,v2,Y,16,N-Y-N,119.2093
AlN,Y,0.556,v2,Y,16,N-Y-N,107.3528
AlN,Y,0.556,v2,Y,16,N-Y-N,123.2669
AlN,Y,0.556,v2,Y,16,N-Y-N,97.7046
AlN,Y,0.556,v2,Y,16,N-Y-N,92.7927
AlN,Y,0.556,v2,Y,17,N-Y-N,116.61
AlN,Y,0.556,v2,Y,17,N-Y-N,113.5833
AlN,Y,0.556,v2,Y,17,N-Y-N,95.9454
AlN,Y,0.556,v2,Y,17,N-Y-N,82.1822
AlN,Y,0.556,v2,Y,17,N-Y-N,125.2641
AlN,Y,0.556,v2,Y,17,N-Y-N,103.5313
AlN,Y,0.556,v2,Y,17,N-Y-N,77.0847
AlN,Y,0.556,v2,Y,17,N-Y-N,91.4595
AlN,Y,0.556,v2,Y,17,N-Y-N,89.619
AlN,Y,0.556,v2,Y,17,N-Y-N,178.0951
AlN,Y,0.556,v2,Y,18,N-Y-N,108.0481
AlN,Y,0.556,v2,Y,18,N-Y-N,106.9705
AlN,Y,0.556,v2,Y,18,N-Y-N,100.4185
AlN,Y,0.556,v2,Y,18,N-Y-N,130.6283
AlN,Y,0.556,v2,Y,18,N-Y-N,105.4173
AlN,Y,0.556,v2,Y,18,N-Y-N,101.2088
AlN,Y,0.556,v2,Y,19,N-Y-N,117.3509
AlN,Y,0.556,v2,Y,19,N-Y-N,122.0748
AlN,Y,0.556,v2,Y,19,N-Y-N,105.6731
AlN,Y,0.556,v2,Y,19,N-Y-N,114.1882
AlN,Y,0.556,v2,Y,19,N-Y-N,94.2676
AlN,Y,0.556,v2,Y,19,N-Y-N,94.8934
AlN,Y,0.556,v2,Y,20,N-Y-N,114.3882
AlN,Y,0.556,v2,Y,20,N-Y-N,95.6547
AlN,Y,0.556,v2,Y,20,N-Y-N,111.2035
AlN,Y,0.556,v2,Y,20,N-Y-N,85.4068
AlN,Y,0.556,v2,Y,20,N-Y-N,100.9283
AlN,Y,0.556,v2,Y,20,N-Y-N,128.499
AlN,Y,0.556,v2,Y,20,N-Y-N,76.2516
AlN,Y,0.556,v2,Y,20,N-Y-N,97.1282
AlN,Y,0.556,v2,Y,20,N-Y-N,177.1719
AlN,Y,0.556,v2,Y,20,N-Y-N,84.904
AlN,Y,0.556,v2,Al,21,N-Al-N,111.9936
AlN,Y,0.556,v2,Al,21,N-Al-N,107.1687
AlN,Y,0.556,v2,Al,21,N-Al-N,111.1599
AlN,Y,0.556,v2,Al,21,N-Al-N,104.8051
AlN,Y,0.556,v2,Al,21,N-Al-N,113.2443
AlN,Y,0.556,v2,Al,21,N-Al-N,108.0034
AlN,Y,0.556,v2,Al,22,N-Al-N,114.1021
AlN,Y,0.556,v2,Al,22,N-Al-N,110.7805
AlN,Y,0.556,v2,Al,22,N-Al-N,106.5212
AlN,Y,0.556,v2,Al,22,N-Al-N,111.0395
AlN,Y,0.556,v2,Al,22,N-Al-N,108.4166
AlN,Y,0.556,v2,Al,22,N-Al-N,105.4828
AlN,Y,0.556,v2,Al,23,N-Al-N,108.4775
AlN,Y,0.556,v2,Al,23,N-Al-N,117.0907
AlN,Y,0.556,v2,Al,23,N-Al-N,101.4843
AlN,Y,0.556,v2,Al,23,N-Al-N,115.5015
AlN,Y,0.556,v2,Al,23,N-Al-N,109.5864
AlN,Y,0.556,v2,Al,23,N-Al-N,103.4244
AlN,Y,0.556,v2,Al,24,N-Al-N,104.7106
AlN,Y,0.556,v2,Al,24,N-Al-N,106.1143
AlN,Y,0.556,v2,Al,24,N-Al-N,117.0073
AlN,Y,0.556,v2,Al,24,N-Al-N,114.349
AlN,Y,0.556,v2,Al,24,N-Al-N,111.4802
AlN,Y,0.556,v2,Al,24,N-Al-N,103.4164
AlN,Y,0.556,v2,Al,25,N-Al-N,118.877
AlN,Y,0.556,v2,Al,25,N-Al-N,102.1405
AlN,Y,0.556,v2,Al,25,N-Al-N,111.538
AlN,Y,0.556,v2,Al,25,N-Al-N,103.6241
AlN,Y,0.556,v2,Al,25,N-Al-N,111.366
AlN,Y,0.556,v2,Al,25,N-Al-N,107.9979
